,Latitude,Longitude,Restaurant Name,Legal Business Name,Postcode,Food Service Establishment Permit #,Business Address,Landmark District or Building
210,40.750943,-73.976908,Previti Pizza,Previti Pizza Corp.,10168,41456225,"123 East 41st Street, Manhattan, NY",yes
211,40.749894,-73.862397,POLLO CAMPERO,POLLO CAMPERO OF NEW YORK LLC,11368,41716115,"10326  ROOSEVELT AVENUE , Queens, NY",no
212,40.75889,-73.98966899999999,The New York Beer Company,New York Beer & Beverage LLC,10036,41645425,"321 W 44th Street, Manhattan, NY",no
213,40.618226,-74.03021,UNO Pizzeria & Grill,NY Deep LLC,11209,50083048,"9201 4th Avenue, Brooklyn, NY",no
214,40.719904,-74.00030699999999,Nomo Soho,9 Crosby LLC & Highgate Hotels LP,10013,50036199,"9 Crosby Street, Manhattan, NY",yes
215,,,T & J Jamaican Flava INC,T & J Jamaican Flava INC,10029,50066230,"1257 97 street , Manhattan, NY",no
216,40.715392,-73.933904,Studio 299,Studio 299 LLC,11211,50037701,"299 Vandervoort Ave , Brooklyn, NY",no
217,40.720289,-73.99632,QUAN SUSHI &amp; GRILL,QUAN SUSHI &amp; GRILL INC,10013,50038633,"375 BROOME STREET, Manhattan, NY",no
218,,,Phuman Singh,53 west 72nd street cafe llc,10023,41709840,"53  72 street , Manhattan, NY",yes
219,40.79399,-73.942927,El Chevere Cuchifrito Corp.,El Chevere Cuchifrito Corp.,10029,41632039,"2000 3rd Ave, Manhattan, NY",no
220,40.756746,-73.984634,O'DONOGHUE'S,O'DONOGHUES RESTAURANT &amp; PUB LLC,10036,41617871,"156 WEST   44 STREET, Manhattan, NY",no
221,40.792068,-73.945832,Cammy's,CAMMY'S CAFE LLC,10029,50108036,"153 EAST  106 STREET, Manhattan, NY",no
222,40.732828999999995,-74.007693,GAETANAS,PETNO RESTAURANT INC,10014,40999185,"143  CHRISTOPHER STREET, Manhattan, NY",yes
223,40.714145,-73.961507,HORSES AND DIVORCES,NYSF VENTURES LLC,11211,41688078,"285 Bedford Ave, Brooklyn, NY",no
224,40.687024,-73.990275,HiHi Room,Really Very Fine Inc,11231,50096190,"138  Smith Street, Brooklyn, NY",no
225,40.671440999999994,-73.977776,Grand Canyon Diner,Grand Canyon Diner Corp,11215,465131740,"179 7th Ave, Brooklyn, NY",no
226,,,Wicked Willy's,Ship Wrecked Bar and Grill Inc,10012,41230004,"149 Bleecker, Manhattan, NY",no
227,40.784485,-73.95615500000001,MARCO POLO PIZZA &amp; DELI,WALTER 8281 CORP,10128,50105235,"1289 MADISON AVENUE, Manhattan, NY",yes
228,40.757049,-73.993622,2 Bros Pizza,2 Bros 9th Ave Inc,10018,41477814,"542 9th ave, Manhattan, NY",no
229,40.749569,-73.989277,Feile,Fat Annies LLC,10001,41253845,"131 West 33rd Street, Manhattan, NY",no
230,40.76166,-73.963584,FESTIVAL,Secret Summer Hospitality Group,10065,50104399,"1155 2nd ave, Manhattan, NY",no
231,40.756716,-73.98455799999999,Virgil's,"Times Square Barbeque, INC",10036,40397780,"152  West 44th st, Manhattan, NY",no
232,40.699981,-73.907505,Cantina 33 Inc,Cantina 33 Inc,11385,50101922,"5533  Myrtle Avenue , Queens, NY",no
233,40.887128000000004,-73.904377,FENWICKS,432 TAVERN CORP,10463,41617855,"432 WEST  238 STREET, Bronx, NY",no
234,40.718699,-74.010408,Maryanns 353 Mex Inc,Zona Tribeca Mezcaleria,10013,50085636,"353  Greenwich Street, Manhattan, NY",no
235,40.763034000000005,-73.81411700000001,One for the road,Whosik Inc.,11354,50063503,"40-25  150 Street, Queens, NY",no
236,40.733178,-73.998549,FREVO,FREVO LLC,10011,50091156,"48 WEST    8 STREET, Manhattan, NY",yes
237,,,SUKI,Cafe tkj inc,10003,50083455,"Store 1 111 1st Ave , Manhattan, NY",no
238,40.66001,-73.960825,Erv's on Beekman,2122 Beekman Bar LLC,11225,50013910,"2122  Beekman Place, Brooklyn, NY",no
239,40.719303000000004,-74.006241,Attraversa Tribeca,225 West Broadway Corp,10013,50059876,"225 West Broadway, Manhattan, NY",yes
240,40.683663,-73.83386999999999,D HACK'S HALAL,D HACK'S HALAL INC,11417,50075519,"10725 LIBERTY AVE, Queens, NY",no
241,,,Freddy's Bar,Freddy's Next Bar llc,11215,41551299,"627 627 5th Ave, Brooklyn, NY",no
242,40.680157,-73.846584,compadres mexican food,compadres mexican food,11417,50035640,"9221 liberty ave, Queens, NY",no
243,,,Tufino Pizzeria Napoletana,Tufino Pizzeria Napoletana inc.,11105,41696092,"3608 3610 Ditmars Blvd , Queens, NY",no
244,40.751195,-73.975483,STARBUCKS,STARBUCKS CORPORATION,10017,40722659,"150 EAST   42 STREET, Manhattan, NY",no
245,40.728745,-73.994945,SPRING CAFE,"SPRING CAFE NEW YORK, LLC",10012,50112539,"14 WEST    4 STREET, Manhattan, NY",yes
246,40.695184999999995,-73.843019,Tom's Pizza,Sophia's Fast Food,11418,50089352,"10410 Jamaica Ave, Queens, NY",no
247,40.692592,-73.858037,Cancun cafe,Cancun cafe corp,11421,3181,"8605 Jamaica ave , Queens, NY",no
248,40.710460999999995,-73.959057,DOS31 Cocina Bar,DOS31 LLC,11212,50045268,"231 South 4th Street, Brooklyn, NY",no
249,40.7643,-73.988344,Pure Thai Cookhouse,"Hung Zong, Inc",10019,272535075,"766 9th Avenue, Manhattan, NY",no
250,,,Gregorys Coffee,20 E 40 Coffee and Bakery LLC,10016,50018146,"20 East 40th, Manhattan, NY",no
251,40.702102000000004,-73.906514,Las Chilangas,Las Chilangas Corp,11385,50103034,"766 Seneca Avenue, Queens, NY",no
252,40.649992,-74.005247,Rinconcito Familiar Restaurant Corp.,Rinconcito Familiar Restaurant Corp.,11232,50004065,"4118 5th Avenue, Brooklyn, NY",no
253,,,McDonald's Restaurant of New York INC.,McDonald's Restaurant of New York INC.,10018,50087102,"789/42 556 7TH AVE , Manhattan, NY",no
254,40.761308,-73.98764,PATZERIA FAMILY &amp; FRIENDS,PATZERIA FAMILY &amp; FRIENDS INC.,10036,41570817,"311 WEST   48 STREET, Manhattan, NY",no
255,40.71882,-73.987125,La Contenta,La Contenta Inc,10002,50018732,"102 Norfolk , Manhattan, NY",no
256,,,Whitmans Restaurant,Whitmans Westside LLC,10001,50057778,"500  west 30th , Manhattan, NY",no
257,40.725969,-73.98361,Miss Lilys 7A,7A cafe inc,10009,40381720,"109  Avenue A , Manhattan, NY",no
258,40.753265999999996,-73.985238,ANGRLINA PARIS,ANGELINA BRYANT PARK LLC,10018,50107075,"1050 6 AVENUE, Manhattan, NY",no
259,40.573243,-74.114979,Brioso Ristorante,Rapi Inc,10306,40608702,"174  New Dorp Lane, Staten Island, NY",no
260,40.788740000000004,-73.948825,PRO THAI,KOONSUP THAI INC,10029,50017465,"1575 LEXINGTON AVENUE, Manhattan, NY",no
261,40.587227,-74.103773,The KOVA,The KOVA NYC INC,10306,50094788,"1775B Richmond road, Staten Island, NY",no
262,40.722511,-73.987301,Katzs Delicatessen,"Katzs Delicatessen of Houston St, Inc",10002,40732665,"205 East Houston St, Manhattan, NY",no
263,,,AnTalia NYC,Antalia NYC INC,10036,50096032,"17West 45th street, Manhattan, NY",no
264,40.752034,-73.99105300000001,Ambo,Vadko Labs LLC,10001,50099742,"224 West 35th street, Manhattan, NY",no
265,40.756071,-73.880584,ADDICTIVE WINE & TAPAS,ADDICTIVE WINE BAR CORPORATION,11372,50066680,"8701 NORTHERN BLVD, Queens, NY",no
266,40.799587,-73.943919,The Kiosk,MN BUSINESS GROUP INC,10029,41314155,"80 E  116Th Street, Manhattan, NY",no
267,40.775285,-73.90951700000001,Tasty's Diner,Steliata Corp.,11105,41416119,"33-04 Ditmars blvd , Queens, NY",no
268,40.831947,-73.82732,MAMA PUEBLA,GONZALEZ-TERRAZAS CORP,10465,50044807,"3465  E TREMONT AVENUE, Bronx, NY",no
269,,,IHOP,SI Graniteville Pancake House Inc,10314,50085351,"935 Richmond, Staten Island, NY",no
270,,,La Catrina Restaurant Deli,LA CATRINA RESTAURANT MEXICAN DELI CORP,10032,50093284,"2083 Amsterdam w 163 street , Manhattan, NY",no
271,40.749621000000005,-73.98940400000001,The Celtic Rail NYC,AUGLEAM CORP.,10001,50094455,"137 WEST   33 STREET, Manhattan, NY",no
272,40.79305,-73.94568000000001,East Harlem Bottling Co,"East Harlem Bottling Co., LLC",10029,50047978,"1711 Lexington Ave, Manhattan, NY",no
273,40.761222,-73.803881,WHITE NOISE COFFEE,MILK UNDER CAFE INC,11358,50058432,"4102 162ND STREET, Queens, NY",no
274,40.742224,-73.87403,La Antioquena bakery,Sabrina L inc,11373,41220121,"90-51 Corona ave, Queens, NY",no
275,40.723496999999995,-73.996039,McNally Jackson Books Cafe,McNally Robinson Booksellers,10012,41395582,"52 Prince st., Manhattan, NY",no
276,40.544308,-74.140907,Doe's Place,Doe's Place,10308,1234567890,"154 Mansion Ave, Staten Island, NY",yes
277,40.690577000000005,-73.99555,Chez Moi,Le Montague llc,11201,41649614,"135  Atlantic ave, Brooklyn, NY",yes
278,40.677589000000005,-73.979674,Maya Taqueria,Joseph Food 1 Corp.,11217,50103814,"168 5th Avenue, Brooklyn, NY",no
279,40.630856,-74.10320300000001,Ho'Brah,HBTJ Hospitality LLC,10301,50034871,"412  Forest Ave , Staten Island, NY",no
280,,,My Jarabacoa #1 Restaurant,My Jarabacoa #1 Inc.,11385,50083894,"65 13  FreshPond Rd, Queens, NY",no
281,,,1662 - 1666 Atlantic ave restaurant (ESSENCE BAR),1662 - 1666 Atlantic ave restaurant,11213,40917497,"1 1662 Atlantic ave, Brooklyn, NY",no
282,40.745897,-73.99063100000001,MCDONALD'S,PETWIL IX INC,10001,50045357,"809 6 AVENUE, Manhattan, NY",yes
283,40.712908,-73.944129,SAGE Restaurant,Graham Restaurant LLC,11211,41580023,"299-301  Graham, Brooklyn, NY",no
284,40.660847,-73.961163,Taqueria El Patron Mexican Grill,"Cup Cake by Brenda Grill, Corp",11225,50034573,"51 Lincoln road, Brooklyn, NY",no
285,40.735071999999995,-74.000198,Mahzedahr Bakery,Mahzedahr Bakery LLC,10011,461441492,"28  Greenwich Avenue, Manhattan, NY",yes
286,,,2522 mombar,2522 mombar,11103,50085730,"2522 steinway , Queens, NY",no
287,40.756534,-73.929625,Leo's Pizza,Leo's Pizza 69 Corp,11106,50003299,"31-01  36 ave, Queens, NY",no
288,40.700142,-73.90612,SANREMO PIZZA,"UKOSATA PIZZERIA, INC.",11385,40386722,"56-01 MYRTLE AVENUE, Queens, NY",no
289,40.721224,-73.988636,Hair Of The Dog,168 Orchard St Partners,10002,41629167,"168 Orchard Street, Manhattan, NY",no
290,40.734734,-74.002176,AGAVE,"FOUR GREEN FIELDS, LLC",10014,40868762,"140 7 AVENUE SOUTH , Manhattan, NY",no
291,40.720052,-74.008575,MR. CHOW TRIBECCA,"MC TRIBECA, LLC",10013,41185792,"121 HUDSON STREET, Manhattan, NY",yes
292,40.720698,-73.99675,URBAN BACKYARD,CINDY LIN-ABCEDE,10012,50078345,"180 MULBERRY STREET, Manhattan, NY",no
293,40.65531,-73.931044,DANNY'S TASTY DELIGHT BAKERY/RESTAURANT,DANNY'S TASTY DELIGHT INC,11203,41532018,"778 LENOX ROAD, Brooklyn, NY",no
294,,,The Central Bar,Jim Giles Corp,10003,40511169,"109 9th Street, Manhattan, NY",no
295,,,Libertador,404 Henry Corp,11201,41691362,"185 Baltic, Brooklyn, NY",yes
296,40.763195,-73.82791,DAHUA RESTAURANT INC,DAHUA RESTAURANT INC,11354,50072235,"36-40 UNION STREET, Queens, NY",no
297,40.72934,-73.989389,Yakitori taisho,Lex18 inc,10003,40560896,"5 Saint marks place , Manhattan, NY",no
298,40.729634000000004,-73.986448,ChikaLicious Dessert Bar,Sweetchi llc,10003,40974766,"201 East Tenth street, Manhattan, NY",no
299,40.757704,-73.927577,Snowdonia,Screening Room Bar LLC,11106,50000290,"32-01  35th Ave, Queens, NY",no
300,40.702991,-73.989584,Brooklyn Roasting Company,Brooklyn Roasting Works,11201,50060471,"45 Washington Street, Brooklyn, NY",no
301,,,Black Fox Coffee,Black Fox Coffee 70 Pine LLC,10005,50094234,"70  pine, Manhattan, NY",yes
302,40.860796,-73.926908,EL NUEVO CEVICOS RESTAURANT CORP,EL NUEVO CEVICOS RESTAURANT CORP,10040,PENDING,"125 NAGLE AVENUE STORE 8, Manhattan, NY",no
303,40.581921,-73.956313,WOW Cafe and Grill,WOW Cafe and Grill LLC,11235,50055486,"12 Brighton 11th Street, Brooklyn, NY",no
304,40.732217,-74.005315,Little Owl,Blackfoot Consulting,10014,41186217,"90  Bedford Street, Manhattan, NY",yes
305,,,RICO POLLO #2 RESTAURANT CORP,RICO POLLO #2 RESTAURANT CORP,11208,50004322,"3352 FULTON, Brooklyn, NY",no
306,,,Basak  chicken,Basak chicken INC,11358,50058614,"171-07 Northernblvd, Queens, NY",yes
307,40.759574,-73.989391,Beer Culture,"Darduro, LLC",10036,50002051,"328 West 45th St, Manhattan, NY",no
308,40.615587,-74.034265,Kitty Kiernans Bar,9715 Kildare inc,11209,40511904,"9715  3rd ave , Brooklyn, NY",no
309,,,Famosa pizza,Famosa pizza,10458,50073789,"621 e 187 187, Bronx, NY",yes
310,40.846083,-73.93849399999999,El conde Nuevo,El conde M&G inc,10033,50060875,"4139 Broadway, Manhattan, NY",no
311,40.746264000000004,-73.988538,Casa Nomad,Casa Nomad LLC,10001,50096569,"1204 Broadway, Manhattan, NY",no
312,,,Motorino,Motorino 3 inc,10024,50055119,"510 Columbus, Manhattan, NY",yes
313,40.629263,-74.07660600000001,El patron restaurant & lounge,El patron restaurant & lounge inc,10310,50008317,"520 Bay st, Staten Island, NY",no
314,40.721779,-73.99583,RICE TO RICHES,"RICE TO RICHES, INC.",10012,40928483,"37 SPRING STREET, Manhattan, NY",no
315,,,Jouvay NY Inc,Jouvay Ny Inc,11563,41627984,"147-02 evA ytrebiL, Queens, NY",no
316,40.743463,-73.921249,Brookside Market,Brookside Market LLC,11104,50063628,"43-15 Queens Blvd, Queens, NY",no
317,40.830621,-73.817993,PJBradys Bar Restaurant,3201 pub inc,10465,40607093,"3201 Philip Ave, Bronx, NY",no
318,40.730841999999996,-73.990453,Happy Bowls,Gramber LLC,10003,50063792,"61 4th Ave, Manhattan, NY",no
319,40.660462,-73.980335,The Double Windsor,210PPW Restaurant LLC,11215,41406303,"210 Prospect Park West, Brooklyn, NY",yes
320,40.603207,-73.972379,El Cerrito del Carmen Restaurant Inc.,El Cerrito del Carmen Inc.,11223,41633093,"2024 McDonald Ave., Brooklyn, NY",no
321,40.774565,-73.954172,San matteo pizzeria e cucina,Campania Felix,10028,50042812,"1559 2nd Avenue , Manhattan, NY",no
322,40.732168,-73.849195,Burger Spot,BURGER SPOT LLC,11375,50108367,"6429 108TH ST, Queens, NY",no
323,,,Golden Unicorn Gourmet Corp,Golden Unicorn Gourmet Corp,10002,50001456,"18 18 East Broadway, Manhattan, NY",no
324,40.754473,-73.93018000000001,Merit Deli & Restaurant,TNG Food Corp,11101,50012259,"32-02 37th Avenue, Queens, NY",no
325,40.777378999999996,-73.948996,East End Bar & Grill,Jasper Hospitality LLC,10128,41310578,"1664 1st Avenue, Manhattan, NY",no
326,40.639037,-73.919347,N Y TRACKS CAFE INC,N Y TRACKS CAFE INC,11234,41624996,"1556  RALPH AVENUE, Brooklyn, NY",no
327,,,JUST SALAD,JUST SALAD 1290 AVENUE OF THE AMERICAS LLC,10104,50093300,"1290 AVE AMERICAS, Manhattan, NY",no
328,40.749394,-73.887742,Arunee thai,Bklyntoqns corp,11372,50004923,"78-23  37th ave, Queens, NY",yes
329,40.693284000000006,-73.96729300000001,EL COFRE,EURO PLACE LTD,11205,41142173,"454  MYRTLE AVE, Brooklyn, NY",no
330,40.673906,-73.982343,VELVETTE BREW,VELVETTE BREW CORP.,11215,50105225,"279 5 AVENUE, Brooklyn, NY",no
331,40.741964,-74.000927,FLIGHT 151,151 EIGHT HOSPITALITY LLC,10011,50075788,"151 8TH AVE, Manhattan, NY",no
332,40.727435,-73.985395,Night Market,Yin Yang East Village Inc,10009,50074381,"130 1st Ave, Manhattan, NY",no
333,40.782961,-73.84585899999999,EL PUNTO COLUMBIANO RESTAURANTE BAKERY,EL PUNTO COLOMBIANO RESTAURANTE BAKERY CORP,11356,50010233,"18-33 COLLEGE POINT BOULEVARD, Queens, NY",no
334,40.719657,-73.99476899999999,Randolph Beer,"343 Broome Street Restaurant, Inc.",10013,41640846,"343 Broome Street, Manhattan, NY",no
335,40.749867,-73.883092,Las Margaritas Restaurant and Sports Bar,Pollos a la Brasa Mama Mia Inc,11372,41322562,"83-22 37th Avenue, Queens, NY",no
336,40.760814,-73.987189,Latitude Bar and Grill,Latitude/Westside Corp,10036,41700209,"783 8th Avenue, Manhattan, NY",no
337,,,Memo Shish kebab,Memo trading inc,11229,40762828,"1821 Kingshighway, Brooklyn, NY",no
338,40.729735999999995,-73.998723,Irving Farm Coffee,West 3rd Coffee Corp,10012,50068860,"78 West 3rd Street, Manhattan, NY",no
339,,,Berry Park,Avago Corp,11211,41435053,"4-6  Berry Park , Brooklyn, NY",no
340,,,Hudson yard tavern,Hudson yard tavern inc,10001,50099935,"360 9th  31st on 9th, Manhattan, NY",no
341,40.572182,-74.11294699999999,Pizzeria giove,Giove's wood fired pizza,10306,41563707,"279 New dorp ln, Staten Island, NY",no
342,,,india kitchen,India kitchen,10018,50044329,"493 & 495 9th Avenue, Manhattan, NY",no
343,,,ikebana zen,omakase LLC,10019,50102287,"1026764 401 w 53rd, Manhattan, NY",no
344,40.744283,-73.991812,2 Bros Pizza,"2BP2, LLC",10010,50046427,"755  6th Ave, Manhattan, NY",no
345,40.750801,-73.987036,BRASSERIE TOAST CAFE,TOAST CAFE INC,10018,50075440,"968 AVENUE OF THE AMERICAS, Manhattan, NY",no
346,40.764146999999994,-73.882056,Panorama Restaurant,Panorama Corp.,11369,50091771,"87-10 Astoria Blvd, Queens, NY",no
347,40.762319,-73.976486,LA BONNE SOUPE,LE ROYALE LLC,10019,50092356,"48 W 55TH ST, Manhattan, NY",no
348,40.725775,-73.98971800000001,DIA,SECOND AVENUE RESTAURANT GROUP INC,10003,50081076,"58 2ND AVE, Manhattan, NY",yes
349,40.762375,-73.80412,jia young cafe inc,jia young cafe inc,11358,50087516,"161 20 northern blvd, Queens, NY",no
350,40.706657,-73.79804399999999,El Buen Sabor Deli Corp,El Buenb Sabor Deli Corp,11432,50063488,"89-20  163rd  Street, Queens, NY",no
351,40.741808,-73.997799,BEER RUN,203 WEST 19TH TAVERN INC,10011,50086471,"203 WEST   19 STREET, Manhattan, NY",no
352,40.760721000000004,-73.832927,Chong Qing Hot Pot,Great Mountain Inc,11354,50087355,"3704 Prince St, Queens, NY",no
353,40.763925,-73.80868199999999,Sodam,JKS Foods Inc.,11354,50057047,"156-50 Northern Blvd, Queens, NY",no
354,40.758724,-73.775441,Veranda Restaurant,208-01 Northern Boulevard Restaurant Corp,11361,41459972,"208-01 Northern Boulevard, Queens, NY",no
355,,,Norbu lingkhas kitchen,Lungta bar & resturant,11373,50073977,"7516  75 street , Queens, NY",no
356,40.718038,-73.989971,Barrio Chino,Barrio Chino LLC,10002,40975524,"253 Broome St., Manhattan, NY",no
357,40.766802,-73.921185,Namaste Astoria,"T & S Ventures 1812, Inc",11102,50097032,"3115 30th Ave, Queens, NY",no
358,40.807946,-73.94586600000001,dunkin donuts,NYC 125 FOODS INC,10027,50042840,"105 w 125th street, Manhattan, NY",no
359,40.757715999999995,-73.87413000000001,"PIMPOLLO, INC","PIMPOLLO, INC",11369,41629236,"32-39 JUnction Blvd, Queens, NY",no
360,,,JOE COFFEE COMPANY,JAGR AMSTERDAM LLC,10023,50076369,"271 1/2 AMSTERDAM AVENUE, Manhattan, NY",yes
361,,,Orchard Grocer,Orchard Grocer,10002,50057793,"78 78 Orchard St, Manhattan, NY",no
362,40.747294000000004,-74.00444300000001,EMPIRE DINER,210 EMPIRE LLC,10011,50059989,"210 10 AVENUE, Manhattan, NY",no
363,40.700507,-73.898813,FAJITAS SUNRISE RESTAURANT CORP,FAJITAS SUNRISE RESTAURANT CORP,11385,41316692,"59-24 MYRTLE AVENUE, Queens, NY",no
364,40.837769,-73.938459,SALENTO COLOMBIAN CAFE &amp; RESTAURANT,SALENTO COLOMBIAN CAFE &amp; RESTAURANT INC,10032,50105185,"2112 AMSTERDAM AVENUE, Manhattan, NY",no
365,40.808778000000004,-73.922085,Lili Mexican Rest Corp,Lili Mexican Rest Corp,10454,50062666,"415 E 138 st, Bronx, NY",yes
366,40.72687,-73.98890899999999,Frank Restaurant,Kitchen Table Inc,10003,40624607,"88 2nd Avenue, Manhattan, NY",no
367,40.755547,-73.987876,CARNEGIE PIZZA,S AND J PIZZA GROUP INC,10036,50106587,"200 WEST   41 STREET, Manhattan, NY",no
368,40.681956,-73.976182,CHARM BAR,CHARM BAR RESTAURANT,11217,50106152,"448 DEAN STREET, Brooklyn, NY",no
369,40.729451,-74.000963,Monte's Trattoria,Monte's Trattoria Ltd,10012,40379149,"97 Macdougal st, Manhattan, NY",yes
370,40.715534000000005,-74.016651,Bluestone Lane,BL 2 RIVER NY LLC,10282,50109552,"2 RIVER TERRACE, Manhattan, NY",no
371,,,el morro no 2,el morro no 2,11218,50100178,"4006  13th ave 40 street , Brooklyn, NY",yes
372,40.773835999999996,-73.956259,Sojourn,Sams NY LLC,10075,649710,"244 E79th st, Manhattan, NY",no
373,,,Flora,Group B & G LLC,11231,50105550,"449 451 Court Street, Brooklyn, NY",no
374,40.80845,-73.921356,Xime deli corp,Xime deli corp,10454,50034179,"448 East 138th st, Bronx, NY",no
375,40.770537,-73.921072,26-05 Hospitality LLC,26-05 Hospitality LLC,11102,50086288,"26-05 28th Street, Queens, NY",no
376,40.699087,-73.915747,Esmeralda's Restaurant,Nuevo Esmeralda's Restaurant Corp.,11237,41640776,"1497  Myrtle Avenue, Brooklyn, NY",no
377,,,mythos restaurant,panmark ltd,11358,40815524,"19629  northern boulvard, Queens, NY",no
378,40.749666999999995,-73.894729,Sunswick 35/35,Sunswick 35/35 Corp.,11106,41156678,"35-02 71st Street, Queens, NY",yes
379,40.740365999999995,-74.00523299999999,Dos Caminos & Troy Liquor Bar,675 Hudson Vault LLC,10014,41006765,"675 Hudson Street, Manhattan, NY",yes
380,40.750733000000004,-73.986,DEN SOCIAL/ KARAOKE DUET,36 DUET ENTERTAINMENT INC.,10018,50094579,"65 WEST   36 STREET, Manhattan, NY",no
381,40.765946,-73.983423,McDonalds,946 Eighth Ave Food Corp,10019,50040867,"946 8th ave, Manhattan, NY",no
382,,,PLJ REST CORP,PLJ REST CORP,10128,40930674,"9431518 1814 2ND AVENUE, Manhattan, NY",no
383,40.814738,-73.944126,Ouaga,Yatenga LLC,10030,50103157,"2280 Adam Clayton Powell Jr Blvd, Manhattan, NY",no
384,40.714096000000005,-73.955779,Taqueria Diana,Fiesta House LLC,11211,50093768,"367 Metropolitan Ave., Brooklyn, NY",no
385,,,75-02 LA ABUNDANCIA BAKERY,75-02 LA ABUNDANCIA BAKERY,11372,41456053,"75=02 ROOSEVELT AVENUE, Queens, NY",no
386,,,CAFE K-2,VALUE ESTATE CORP,11372,41233172,"7319 37 ROAD, Queens, NY",no
387,,,The West,The West Cafe LLC,11211,41525768,"379 Union, Brooklyn, NY",no
388,40.809338000000004,-73.92341400000001,Rinconcito Tepeyac,Rinconcito Tepellac Inc.,10454,41623638,"381 E 138th street , Bronx, NY",no
389,40.741440000000004,-74.00502,Starbucks Reserve Roastery,Siren Retail Corporation,10011,62736405,"61 9th Avenue, Manhattan, NY",yes
390,40.745895000000004,-73.945433,Yin Traditional Hot Pot,Master Yin LIC LLC,11101,50101963,"23-10 Jackson Ave, Queens, NY",no
391,40.765475,-73.985878,El Centro Cantina,Scoobs 359 Inc,10019,50070355,"359  West 54th Street, Manhattan, NY",no
